zip,Tot_Srvcs,Tot_Benes,Avg_Mdcr_Alowd_Amt,age_65_plus,median_income,population,pct_bachelors_plus,cluster,sub_cluster,avg_services,avg_benes,avg_cost,cost_zscore,is_outlier,explanation
602,100.0,22,7.99666666665,7249.0,20260.0,37642.0,0.3319444934853995,2.0,2_0,411953.7785202864,119907.65298329356,102.61456718389444,-2.691198709983827,True,Low cost vs cluster
603,177.0,150,236.984596458,10169.0,17703.0,49075.0,0.4282645219930041,2.0,2_0,411953.7785202864,119907.65298329356,102.61456718389444,3.8218608473251425,True,High cost vs cluster
612,252.0,212,64.6006392693,12949.0,22305.0,63312.0,0.4223749703721261,2.0,2_0,411953.7785202864,119907.65298329356,102.61456718389444,-1.081222825764662,False,Normal
623,1505.0,857,12.497475351664288,7879.0,23132.0,39406.0,0.3786020951399622,2.0,2_0,411953.7785202864,119907.65298329356,102.61456718389444,-2.5631830759359446,True,Low cost vs cluster
637,31.0,11,87.486774194,5056.0,20568.0,22882.0,0.4291731186125735,4.0,4_0,210991.9873828224,60342.91411198379,95.59890116521127,-0.1798101546504929,False,Normal
641,23.0,15,2.94,5013.0,17673.0,24299.0,0.4168382393856769,4.0,4_1,210991.9873828224,60342.91411198379,95.59890116521127,-2.0538400603675004,True,Low cost vs cluster
646,419.0,282,80.33010016803,6007.0,31330.0,35926.0,0.4053065670712729,2.0,2_0,411953.7785202864,119907.65298329356,102.61456718389444,-0.6338328007483258,False,Normal
674,219.0,110,101.45773812616666,8231.0,20088.0,39385.0,0.4331959976456739,2.0,2_0,411953.7785202864,119907.65298329356,102.61456718389444,-0.032903465948934216,False,Normal
680,81.0,54,160.39940740966668,10109.0,16535.0,43173.0,0.4066965445570278,2.0,2_0,411953.7785202864,119907.65298329356,102.61456718389444,1.643563074450986,False,Normal
683,271.0,109,92.8358910395,6891.0,18132.0,29547.0,0.4128599461506868,2.0,2_0,411953.7785202864,119907.65298329356,102.61456718389444,-0.2781330010630249,False,Normal
693,60.0,41,134.293035715,10211.0,23791.0,55570.0,0.4151147896344467,2.0,2_0,411953.7785202864,119907.65298329356,102.61456718389444,0.9010245754674813,False,Normal
705,22.0,11,89.592272727,4964.0,22679.0,24401.0,0.4766529492455418,4.0,4_0,210991.9873828224,60342.91411198379,95.59890116521127,-0.13314051816937353,False,Normal
716,1076.0,1035,89.03824540731176,6457.0,20184.0,27166.0,0.3717020432453878,4.0,4_1,210991.9873828224,60342.91411198379,95.59890116521127,-0.14542086565250276,False,Normal
717,391.0,253,62.636515868,3498.0,14164.0,15029.0,0.4006955540934298,0.0,0_0,188876.44943783068,58011.8287037037,100.06557363098949,-0.49216347033764457,False,Normal
725,1934.0,1454,97.18324754196152,15794.0,25786.0,77244.0,0.427424303522275,2.0,2_0,411953.7785202864,119907.65298329356,102.61456718389444,-0.15448197787072784,False,Normal
727,785.0,56,18.25806966075,8808.0,33678.0,53258.0,0.3545092431825145,2.0,2_0,411953.7785202864,119907.65298329356,102.61456718389444,-2.399335602164043,True,Low cost vs cluster
728,448.0,235,10.606210847981815,6769.0,21239.0,38590.0,0.4328884967464431,2.0,2_0,411953.7785202864,119907.65298329356,102.61456718389444,-2.616975947736359,True,Low cost vs cluster
729,15.0,13,166.32,8017.0,26978.0,47826.0,0.4105505246514302,2.0,2_0,411953.7785202864,119907.65298329356,102.61456718389444,1.8119613485021089,False,Normal
730,376.0,230,75.6792335925,7235.0,17517.0,32267.0,0.3867824613429358,2.0,2_0,411953.7785202864,119907.65298329356,102.61456718389444,-0.7661165024575186,False,Normal
736,79.0,56,86.06175356600001,8943.0,27158.0,45867.0,0.4340640018755128,2.0,2_0,411953.7785202864,119907.65298329356,102.61456718389444,-0.47080848773389744,False,Normal
751,375.0,272,11.541653846153848,3982.0,20241.0,19570.0,0.4789706696181516,4.0,4_0,210991.9873828224,60342.91411198379,95.59890116521127,-1.863179249236731,False,Normal
757,480.0,85,163.00371135066,3100.0,22764.0,20048.0,0.47459666006227,4.0,4_0,210991.9873828224,60342.91411198379,95.59890116521127,1.4940680029596407,False,Normal
771,51.0,42,33.63646464666667,6376.0,23343.0,34964.0,0.4082324078040422,2.0,2_0,411953.7785202864,119907.65298329356,102.61456718389444,-1.961930877249671,False,Normal
777,82.0,65,133.13498691499998,5598.0,26052.0,37726.0,0.4407260775379099,4.0,4_1,210991.9873828224,60342.91411198379,95.59890116521127,0.8320098301710734,False,Normal
782,252.0,126,8.812222222222223,2906.0,16221.0,18639.0,0.4702503681885125,4.0,4_0,210991.9873828224,60342.91411198379,95.59890116521127,-1.9236787365042252,False,Normal
783,25.0,12,89.8572,5842.0,21701.0,34205.0,0.4321068056007815,4.0,4_1,210991.9873828224,60342.91411198379,95.59890116521127,-0.12726824643369672,False,Normal
784,65.0,32,74.7887962965,6228.0,19199.0,35917.0,0.4760133302332791,2.0,2_0,411953.7785202864,119907.65298329356,102.61456718389444,-0.7914430388657107,False,Normal
791,375.0,253,104.10073348175,9856.0,26002.0,46537.0,0.450826326471441,2.0,2_0,411953.7785202864,119907.65298329356,102.61456718389444,0.04227074160117716,False,Normal
907,2183.0,1200,117.62269591796772,3997.0,40293.0,16607.0,0.2345059826610303,0.0,0_1,188876.44943783068,58011.8287037037,100.06557363098949,0.2308627240530205,False,Normal
909,246.0,194,68.86441285018181,1033.0,25778.0,5260.0,0.3919423692636072,0.0,0_0,188876.44943783068,58011.8287037037,100.06557363098949,-0.41027139036423926,False,Normal
917,1346.0,193,40.87656564065714,4535.0,17086.0,18544.0,0.3725326079375043,4.0,4_0,210991.9873828224,60342.91411198379,95.59890116521127,-1.2129533534701356,False,Normal
918,2513.0,1633,98.2821885407075,3484.0,35000.0,15976.0,0.1935690802662176,0.0,0_1,188876.44943783068,58011.8287037037,100.06557363098949,-0.02345014936094658,False,Normal
920,138.0,70,56.505,3062.0,28562.0,17293.0,0.3408727438885081,0.0,0_0,188876.44943783068,58011.8287037037,100.06557363098949,-0.572788212406604,False,Normal
921,280.0,254,134.2379345505,5691.0,21419.0,33555.0,0.3831039628585641,4.0,4_1,210991.9873828224,60342.91411198379,95.59890116521127,0.8564573253365788,False,Normal
923,508.0,199,201.3938508867,4493.0,18389.0,24760.0,0.4092094816831121,4.0,4_0,210991.9873828224,60342.91411198379,95.59890116521127,2.345008447004322,True,High cost vs cluster
924,2578.0,370,32.948137959,9073.0,21046.0,47080.0,0.3971826764573655,2.0,2_0,411953.7785202864,119907.65298329356,102.61456718389444,-1.9815088205750822,False,Normal
925,44.0,33,96.4795454545,1101.0,13016.0,5556.0,0.2563658838071693,0.0,0_0,188876.44943783068,58011.8287037037,100.06557363098949,-0.04715352663285101,False,Normal
926,447.0,270,96.65812470806924,18796.0,38432.0,93751.0,0.2738027284662366,2.0,2_0,411953.7785202864,119907.65298329356,102.61456718389444,-0.1694179454353051,False,Normal
927,126.0,60,171.34812736,2909.0,40213.0,13766.0,0.1518101899990547,0.0,0_1,188876.44943783068,58011.8287037037,100.06557363098949,0.9373110389246768,False,Normal
949,64.0,42,8.6496,12638.0,31500.0,68031.0,0.4129685263221566,2.0,2_0,411953.7785202864,119907.65298329356,102.61456718389444,-2.672627453014362,True,Low cost vs cluster
953,38.0,28,6.42522727275,8781.0,32957.0,66079.0,0.3856297263707792,2.0,2_0,411953.7785202864,119907.65298329356,102.61456718389444,-2.7358948578222653,True,Low cost vs cluster
956,172.0,108,9.9152014652,13504.0,27243.0,65841.0,0.4237498980340974,2.0,2_0,411953.7785202864,119907.65298329356,102.61456718389444,-2.6366301944419304,True,Low cost vs cluster
957,2017.0,842,12.800710335571427,8349.0,28240.0,41009.0,0.42296918767507,2.0,2_0,411953.7785202864,119907.65298329356,102.61456718389444,-2.554558221727051,True,Low cost vs cluster
959,935.0,494,97.1861850044375,8219.0,31603.0,47721.0,0.3849641866913124,2.0,2_0,411953.7785202864,119907.65298329356,102.61456718389444,-0.15439842819162083,False,Normal
960,41.0,19,126.36512195,38.0,-666666666.0,3405.0,0.573394495412844,3.0,3_0,53172.544444444444,24913.830555555556,107.4112925807272,0.11712286891695936,False,Normal
961,599.0,451,106.5295005681,6705.0,34141.0,29271.0,0.3681419084547845,2.0,2_0,411953.7785202864,119907.65298329356,102.61456718389444,0.11135169577480156,False,Normal
966,633.0,357,17.698814895708335,3869.0,51732.0,16451.0,0.2119024703240295,0.0,0_1,188876.44943783068,58011.8287037037,100.06557363098949,-1.0830598535585918,False,Normal
968,2981.0,471,38.77444736908333,1115.0,55132.0,3554.0,0.1448321263989467,0.0,0_0,188876.44943783068,58011.8287037037,100.06557363098949,-0.8059314127803241,False,Normal
969,5814.0,3710,14.025693975427847,8055.0,55929.0,41784.0,0.2605342538172093,2.0,2_1,411953.7785202864,119907.65298329356,102.61456718389444,-2.5197162481331428,True,Low cost vs cluster
979,175.0,126,104.1803565974,4326.0,34705.0,16890.0,0.2860554309284319,0.0,0_1,188876.44943783068,58011.8287037037,100.06557363098949,0.05410624753790427,False,Normal
985,610.0,486,73.45889963024706,7799.0,33270.0,32265.0,0.4499213424226533,2.0,2_0,411953.7785202864,119907.65298329356,102.61456718389444,-0.8292690334509467,False,Normal
987,262.0,78,219.87020704845,8425.0,36396.0,54109.0,0.3455148653821615,2.0,2_0,411953.7785202864,119907.65298329356,102.61456718389444,3.3350795675740925,True,High cost vs cluster
1001,10083.0,1205,67.89466322188,3103.0,73398.0,16045.0,0.4646934116112198,4.0,4_0,210991.9873828224,60342.91411198379,95.59890116521127,-0.6140810328466338,False,Normal
1002,3962.0,2371,79.76156894794595,3122.0,74265.0,22992.0,0.2060263335584065,0.0,0_1,188876.44943783068,58011.8287037037,100.06557363098949,-0.26698212575470287,False,Normal
1003,109.0,78,121.68021957866668,4.0,-666666666.0,11989.0,0.25,3.0,3_1,53172.544444444444,24913.830555555556,107.4112925807272,0.08817308807657834,False,Normal
1005,2572.0,643,61.6975157001625,683.0,97409.0,4837.0,0.5390946502057613,1.0,1_0,20495.80140403931,6233.69381142672,103.36427979052264,-0.34140401446972396,False,Normal
1007,1410.0,378,59.554035036142864,2619.0,99500.0,15368.0,0.3920689351973973,0.0,0_0,188876.44943783068,58011.8287037037,100.06557363098949,-0.5326957346832407,False,Normal
1010,488.0,356,36.64978613828571,751.0,88438.0,3699.0,0.4400291651476485,1.0,1_0,20495.80140403931,6233.69381142672,103.36427979052264,-0.5466370248189758,False,Normal
1020,2242.0,1633,82.30419568755526,5566.0,67617.0,30417.0,0.535779408494552,4.0,4_1,210991.9873828224,60342.91411198379,95.59890116521127,-0.2946851123575473,False,Normal
1027,1420.0,1120,82.33101443058332,3848.0,69337.0,17711.0,0.4472383720930232,4.0,4_0,210991.9873828224,60342.91411198379,95.59890116521127,-0.29409065885003677,False,Normal
1028,14394.0,4307,65.34978717806732,2581.0,100610.0,16273.0,0.4075342465753425,0.0,0_0,188876.44943783068,58011.8287037037,100.06557363098949,-0.45648602869895233,False,Normal
1030,1184.0,159,39.806951014,1855.0,87324.0,12561.0,0.5369452703446757,1.0,1_1,20495.80140403931,6233.69381142672,103.36427979052264,-0.5207682349946889,False,Normal
1040,139055.0,4374,59.45678563365432,5220.0,49007.0,38210.0,0.4757217593489634,4.0,4_1,210991.9873828224,60342.91411198379,95.59890116521127,-0.8011116450948347,False,Normal
1053,4952.0,1662,81.6482666936111,570.0,60875.0,1885.0,0.4095917044718081,1.0,1_0,20495.80140403931,6233.69381142672,103.36427979052264,-0.17793400114980276,False,Normal
1056,195.0,151,73.79484969175,3819.0,76395.0,20883.0,0.505688429217841,4.0,4_0,210991.9873828224,60342.91411198379,95.59890116521127,-0.4832998646796296,False,Normal
1060,5926.0,2466,80.93430160471,2453.0,79604.0,14724.0,0.1807102148180622,0.0,0_1,188876.44943783068,58011.8287037037,100.06557363098949,-0.25156158864724715,False,Normal
1062,1674.0,1574,136.9823913144706,2195.0,87409.0,9491.0,0.3106102253985706,0.0,0_0,188876.44943783068,58011.8287037037,100.06557363098949,0.4854279052381093,False,Normal
1069,2509.0,2058,99.54756213074194,1727.0,71439.0,8516.0,0.4956856702619414,1.0,1_1,20495.80140403931,6233.69381142672,103.36427979052264,-0.03127295242608221,False,Normal
1073,2029.0,236,335.57861609763336,1346.0,114531.0,6185.0,0.4015714589084731,0.0,0_0,188876.44943783068,58011.8287037037,100.06557363098949,3.096816303101684,True,High cost vs cluster
1075,4994.0,1836,69.82881475364583,3526.0,92740.0,17115.0,0.3626951799049558,0.0,0_1,188876.44943783068,58011.8287037037,100.06557363098949,-0.3975902432561649,False,Normal
1085,5532.0,938,87.66524423735714,6491.0,78901.0,41592.0,0.4533560259546856,2.0,2_0,411953.7785202864,119907.65298329356,102.61456718389444,-0.42520071158755457,False,Normal
1089,7254.0,1680,82.24255034559091,3884.0,67297.0,28755.0,0.4489786015818331,4.0,4_1,210991.9873828224,60342.91411198379,95.59890116521127,-0.29605151829663445,False,Normal
1095,3997.0,455,38.80028232876923,2759.0,126689.0,14673.0,0.3336809176225234,0.0,0_1,188876.44943783068,58011.8287037037,100.06557363098949,-0.8055917028283516,False,Normal
1103,1838.0,1326,71.9470902152111,280.0,21288.0,2245.0,0.3402298850574712,0.0,0_0,188876.44943783068,58011.8287037037,100.06557363098949,-0.3697365417578086,False,Normal
1104,11955.0,8899,84.99178472416591,2721.0,47413.0,22606.0,0.5228999651446498,4.0,4_0,210991.9873828224,60342.91411198379,95.59890116521127,-0.23511309110776502,False,Normal
1105,184.0,154,100.85955944116668,1204.0,23948.0,12045.0,0.4836101719829487,1.0,1_1,20495.80140403931,6233.69381142672,103.36427979052264,-0.02052286999152816,False,Normal
1106,1191.0,719,90.927547201875,2973.0,137597.0,16019.0,0.2597100411669948,0.0,0_1,188876.44943783068,58011.8287037037,100.06557363098949,-0.12015805548375871,False,Normal
1107,41157.0,23386,110.57352487906748,904.0,30825.0,12443.0,0.4694501018329939,1.0,1_1,20495.80140403931,6233.69381142672,103.36427979052264,0.05907022703245571,False,Normal
1108,694.0,634,125.48636551041427,2615.0,48465.0,26198.0,0.5258116324423541,4.0,4_0,210991.9873828224,60342.91411198379,95.59890116521127,0.6624735541114948,False,Normal
1109,91.0,56,119.8928767125,3123.0,42928.0,31301.0,0.5045457144490822,4.0,4_0,210991.9873828224,60342.91411198379,95.59890116521127,0.538490523599512,False,Normal
1118,358.0,328,85.87037762071428,1916.0,78354.0,15112.0,0.4542620555284949,0.0,0_0,188876.44943783068,58011.8287037037,100.06557363098949,-0.18665596592838538,False,Normal
1128,130.0,31,28.657063354,447.0,77050.0,3063.0,0.4804152902312411,1.0,1_0,20495.80140403931,6233.69381142672,103.36427979052264,-0.612126815175172,False,Normal
1129,789.0,764,84.14632966722222,1271.0,80352.0,6486.0,0.5408496732026143,1.0,1_1,20495.80140403931,6233.69381142672,103.36427979052264,-0.15746567954605428,False,Normal
1151,5362.0,2939,96.03744032055,1188.0,51410.0,9467.0,0.5509058842392176,1.0,1_1,20495.80140403931,6233.69381142672,103.36427979052264,-0.06003375743312403,False,Normal
1201,37556.0,17400,117.13827047109152,7851.0,67262.0,45188.0,0.4959623746561363,2.0,2_0,411953.7785202864,119907.65298329356,102.61456718389444,0.4130948936408608,False,Normal
1220,3273.0,2152,70.900804686475,1668.0,54677.0,8149.0,0.5777465228942023,1.0,1_1,20495.80140403931,6233.69381142672,103.36427979052264,-0.26599523543811654,False,Normal
1230,13893.2,1429,380.783579105,1826.0,73884.0,9095.0,0.3651081858072326,0.0,0_0,188876.44943783068,58011.8287037037,100.06557363098949,3.69122697758545,True,High cost vs cluster
1238,12.0,12,6.5291666667,1458.0,77679.0,5928.0,0.4361884368308351,1.0,1_1,20495.80140403931,6233.69381142672,103.36427979052264,-0.7934356575040947,False,Normal
1247,2481.0,1491,142.28922497554117,2848.0,53692.0,15279.0,0.5491141823578518,4.0,4_0,210991.9873828224,60342.91411198379,95.59890116521127,1.0349190014913496,False,Normal
1301,9651.5,5712,103.32156686189168,3795.0,53536.0,17880.0,0.4333957319356046,4.0,4_0,210991.9873828224,60342.91411198379,95.59890116521127,0.17117751215706367,False,Normal
1420,5214.0,3750,152.10146029578956,5075.0,65599.0,41661.0,0.5356836690955851,4.0,4_1,210991.9873828224,60342.91411198379,95.59890116521127,1.2524130763082588,False,Normal
1432,2818.0,1365,101.97454306744,1133.0,99375.0,8118.0,0.4050118523535387,0.0,0_0,188876.44943783068,58011.8287037037,100.06557363098949,0.025101487420850787,False,Normal
1434,26.0,26,111.4065384625,207.0,106875.0,1763.0,0.4610436025732666,1.0,1_0,20495.80140403931,6233.69381142672,103.36427979052264,0.06589567142921576,False,Normal
1440,906.0,631,56.491127945581255,3441.0,57289.0,21231.0,0.563362994783676,4.0,4_0,210991.9873828224,60342.91411198379,95.59890116521127,-0.8668472246074934,False,Normal
1451,1120.0,938,88.43059455576923,716.0,199191.0,5362.0,0.1795010845986984,0.0,0_1,188876.44943783068,58011.8287037037,100.06557363098949,-0.15299107220990635,False,Normal
1452,273.0,260,61.98635199061429,750.0,114922.0,4338.0,0.5086743044189853,1.0,1_0,20495.80140403931,6233.69381142672,103.36427979052264,-0.3390373831452723,False,Normal
1453,11464.0,9054,64.59614796531636,6883.0,75954.0,43550.0,0.468835713610139,2.0,2_0,411953.7785202864,119907.65298329356,102.61456718389444,-1.0813505710583207,False,Normal
1462,556.0,411,55.5588189042125,1884.0,106473.0,11765.0,0.437612154563943,0.0,0_0,188876.44943783068,58011.8287037037,100.06557363098949,-0.585229769835579,False,Normal
1463,279.0,222,86.3179771365,1784.0,124052.0,11667.0,0.4468829133003738,1.0,1_1,20495.80140403931,6233.69381142672,103.36427979052264,-0.13967190121432194,False,Normal
1501,227.0,199,96.52556858633334,3041.0,101992.0,16763.0,0.4145644542411625,0.0,0_0,188876.44943783068,58011.8287037037,100.06557363098949,-0.0465483576643364,False,Normal
1507,527.0,499,45.44399921242857,1686.0,113896.0,13338.0,0.4704200571805586,1.0,1_1,20495.80140403931,6233.69381142672,103.36427979052264,-0.47458008175751243,False,Normal
1510,251.0,191,51.44087724533333,2023.0,89888.0,15347.0,0.4462802455760202,0.0,0_0,188876.44943783068,58011.8287037037,100.06557363098949,-0.6393775517625385,False,Normal
1518,91.0,91,50.04957700566666,276.0,102500.0,3047.0,0.4224343675417661,1.0,1_0,20495.80140403931,6233.69381142672,103.36427979052264,-0.43684346405055036,False,Normal
1520,463.0,49,39.862073434,2451.0,141508.0,16893.0,0.2613795518207283,0.0,0_1,188876.44943783068,58011.8287037037,100.06557363098949,-0.7916299622354385,False,Normal
1523,38194.0,9374,175.303863200125,1426.0,111506.0,8395.0,0.3713455015344855,0.0,0_0,188876.44943783068,58011.8287037037,100.06557363098949,0.9893259384485439,False,Normal
1532,2810.0,438,74.333217236,2200.0,160801.0,15647.0,0.2567997816792504,0.0,0_1,188876.44943783068,58011.8287037037,100.06557363098949,-0.3383607972051601,False,Normal
1536,200.0,189,72.4829081198,1052.0,103793.0,7282.0,0.3995751255310931,0.0,0_0,188876.44943783068,58011.8287037037,100.06557363098949,-0.36269094629929094,False,Normal
1545,3939.0,2302,75.97132107138235,4741.0,127088.0,38734.0,0.2516511810142169,2.0,2_1,411953.7785202864,119907.65298329356,102.61456718389444,-0.7578087145857368,False,Normal
1550,716.0,584,94.00680049125,2244.0,55182.0,17669.0,0.5409212686889638,4.0,4_0,210991.9873828224,60342.91411198379,95.59890116521127,-0.03528986533619115,False,Normal
1562,32.0,26,56.484,2503.0,76225.0,11955.0,0.6095165338862818,1.0,1_1,20495.80140403931,6233.69381142672,103.36427979052264,-0.3841218791370261,False,Normal
1566,3354.0,2871,81.86121564434782,1409.0,122844.0,6795.0,0.384004884004884,0.0,0_0,188876.44943783068,58011.8287037037,100.06557363098949,-0.23937337826424554,False,Normal
1570,268.0,127,57.22282382783333,2746.0,70644.0,17671.0,0.5669297553275454,4.0,4_0,210991.9873828224,60342.91411198379,95.59890116521127,-0.8506287469860527,False,Normal
1581,17448.9,3284,101.67564377302038,2672.0,133145.0,21360.0,0.2145076320410644,0.0,0_1,188876.44943783068,58011.8287037037,100.06557363098949,0.021171190405239234,False,Normal
1583,507.0,174,102.024104932,1539.0,97736.0,7476.0,0.4119772844605059,0.0,0_0,188876.44943783068,58011.8287037037,100.06557363098949,0.02575318801702171,False,Normal
1585,2516.0,1074,59.092851160875,1130.0,69767.0,4841.0,0.5473631592101974,1.0,1_0,20495.80140403931,6233.69381142672,103.36427979052264,-0.36274579489047465,False,Normal
1588,1115.0,183,43.977193978428566,1321.0,88487.0,10468.0,0.5570224719101123,1.0,1_1,20495.80140403931,6233.69381142672,103.36427979052264,-0.4865986103441531,False,Normal
1590,3504.0,248,45.71848799033334,1494.0,138750.0,9268.0,0.4285498717368342,0.0,0_0,188876.44943783068,58011.8287037037,100.06557363098949,-0.7146225919181713,False,Normal
1602,521.0,161,119.13707036425,3978.0,86128.0,25869.0,0.4083446557971014,4.0,4_1,210991.9873828224,60342.91411198379,95.59890116521127,0.5217376230535821,False,Normal
1603,3074.0,378,43.43291180223077,2381.0,58797.0,20678.0,0.5351438823612186,4.0,4_0,210991.9873828224,60342.91411198379,95.59890116521127,-1.1562904091789523,False,Normal
1604,1850.0,762,190.12260655490908,4911.0,68823.0,40724.0,0.4530270679798884,4.0,4_1,210991.9873828224,60342.91411198379,95.59890116521127,2.095174563289827,True,High cost vs cluster
1605,37153.0,15060,103.66838906138358,3165.0,51360.0,30590.0,0.4851485148514851,4.0,4_0,210991.9873828224,60342.91411198379,95.59890116521127,0.178865034005301,False,Normal
1606,4971.0,1658,78.39153611477609,2819.0,82640.0,22636.0,0.4390289217811358,4.0,4_0,210991.9873828224,60342.91411198379,95.59890116521127,-0.38141155603537674,False,Normal
1608,17914.0,8206,65.13760132943824,223.0,41319.0,5080.0,0.3529219719229513,0.0,0_0,188876.44943783068,58011.8287037037,100.06557363098949,-0.459276110252143,False,Normal
1610,12609.0,1473,48.96712251861666,2051.0,39570.0,27033.0,0.4693567332273889,4.0,4_0,210991.9873828224,60342.91411198379,95.59890116521127,-1.0336213128601632,False,Normal
1612,271.0,243,104.74678124999998,746.0,130787.0,5013.0,0.3095090118085767,0.0,0_0,188876.44943783068,58011.8287037037,100.06557363098949,0.06155429831368564,False,Normal
1701,2726.0,899,62.06977817652424,5646.0,124532.0,32973.0,0.2854773160819441,2.0,2_1,411953.7785202864,119907.65298329356,102.61456718389444,-1.1532076200878574,False,Normal
1702,124071.0,8658,86.40256220711979,4408.0,76636.0,38898.0,0.3739956172388605,4.0,4_1,210991.9873828224,60342.91411198379,95.59890116521127,-0.20384236293898586,False,Normal
1720,3897.0,892,79.72561666520001,3136.0,151339.0,23081.0,0.1623299266411687,0.0,0_1,188876.44943783068,58011.8287037037,100.06557363098949,-0.2674548707635366,False,Normal
1721,8511.0,718,51.24089510889474,2803.0,124311.0,18634.0,0.3059583632447954,0.0,0_1,188876.44943783068,58011.8287037037,100.06557363098949,-0.6420071638382258,False,Normal
1730,406.0,263,72.23222963959999,1810.0,143424.0,14408.0,0.211327468617179,0.0,0_1,188876.44943783068,58011.8287037037,100.06557363098949,-0.36598717650458873,False,Normal
1742,19809.0,11066,170.08697002328097,3233.0,183657.0,18311.0,0.1593191088798242,0.0,0_1,188876.44943783068,58011.8287037037,100.06557363098949,0.920727784934907,False,Normal
1745,265.0,20,39.833018868,36.0,162350.0,554.0,0.1176470588235294,0.0,0_0,188876.44943783068,58011.8287037037,100.06557363098949,-0.7920120075469251,False,Normal
1746,112.0,13,66.242321429,2497.0,149614.0,14902.0,0.2393211289092296,0.0,0_1,188876.44943783068,58011.8287037037,100.06557363098949,-0.4447498862313586,False,Normal
1747,50.0,37,73.46809523666666,946.0,120750.0,6021.0,0.4124748490945674,0.0,0_0,188876.44943783068,58011.8287037037,100.06557363098949,-0.34973648953900127,False,Normal
1749,8505.0,534,44.4438089049,3362.0,103086.0,19947.0,0.37875145937779,0.0,0_1,188876.44943783068,58011.8287037037,100.06557363098949,-0.731383646557223,False,Normal
1752,1973.0,1198,111.696507370412,5256.0,94199.0,41391.0,0.4234605890508234,2.0,2_1,411953.7785202864,119907.65298329356,102.61456718389444,0.2583158744856298,False,Normal
1757,22731.0,10391,174.17784372533305,4754.0,93100.0,30411.0,0.4328556994580692,4.0,4_1,210991.9873828224,60342.91411198379,95.59890116521127,1.741749341960555,False,Normal
1760,19479.0,2879,122.6541122131,5597.0,133623.0,36274.0,0.2331183611532625,2.0,2_1,411953.7785202864,119907.65298329356,102.61456718389444,0.5699809173152371,False,Normal
1772,2108.0,1458,50.76096511138781,1126.0,188000.0,9867.0,0.2117946415207304,0.0,0_1,188876.44943783068,58011.8287037037,100.06557363098949,-0.6483178760818482,False,Normal
1773,1730.9,374,366.0988023922334,1031.0,185288.0,5216.0,0.0802585510368973,0.0,0_1,188876.44943783068,58011.8287037037,100.06557363098949,3.498133400027237,True,High cost vs cluster
1776,5677.0,1247,63.41738308986207,2435.0,234427.0,18926.0,0.1258630267439092,0.0,0_1,188876.44943783068,58011.8287037037,100.06557363098949,-0.4818956638591024,False,Normal
1778,255.0,94,129.9372596135,2305.0,207721.0,14070.0,0.1623860811930406,0.0,0_1,188876.44943783068,58011.8287037037,100.06557363098949,0.3927898140285566,False,Normal
1801,5196.0,3889,48.741408228394285,5332.0,104780.0,40992.0,0.3835532162143687,2.0,2_1,411953.7785202864,119907.65298329356,102.61456718389444,-1.5323038779260583,False,Normal
1803,5863.0,3118,68.4203550568225,4646.0,134189.0,26004.0,0.3210374639769452,0.0,0_1,188876.44943783068,58011.8287037037,100.06557363098949,-0.4161104105713228,False,Normal
1810,27130.0,1308,75.53508247307391,5140.0,162694.0,35612.0,0.1692656648709951,0.0,0_1,188876.44943783068,58011.8287037037,100.06557363098949,-0.3225571889577365,False,Normal
1821,1488.0,959,63.536358520300006,4571.0,138397.0,30854.0,0.4175321793164669,4.0,4_1,210991.9873828224,60342.91411198379,95.59890116521127,-0.710685467810015,False,Normal
1824,12989.0,6217,93.3655716306418,4320.0,137778.0,26612.0,0.2993157587651832,0.0,0_1,188876.44943783068,58011.8287037037,100.06557363098949,-0.08809989972606,False,Normal
1830,6765.0,5375,99.54134151324118,3787.0,72195.0,26885.0,0.5062345479952703,4.0,4_0,210991.9873828224,60342.91411198379,95.59890116521127,0.08738655240423977,False,Normal
1833,443.0,358,85.55800629966666,1305.0,148810.0,8389.0,0.3406292749658002,0.0,0_0,188876.44943783068,58011.8287037037,100.06557363098949,-0.19076340978588932,False,Normal
1834,125.0,125,124.16571589366669,1263.0,131952.0,6742.0,0.4175352544451257,0.0,0_0,188876.44943783068,58011.8287037037,100.06557363098949,0.31689843027143244,False,Normal
1841,86.0,48,119.574059785,4161.0,51574.0,52738.0,0.5183776932826363,2.0,2_0,411953.7785202864,119907.65298329356,102.61456718389444,0.4823755796796321,False,Normal
1843,8698.0,5290,89.27587293460758,2311.0,72630.0,28352.0,0.5133908561183326,4.0,4_0,210991.9873828224,60342.91411198379,95.59890116521127,-0.14015370913684302,False,Normal
1844,8865.0,6370,99.26323216932,8173.0,93739.0,52780.0,0.5010994977602823,2.0,2_0,411953.7785202864,119907.65298329356,102.61456718389444,-0.09532137596207363,False,Normal
1845,16109.1,5261,91.26880304812632,3947.0,131852.0,31624.0,0.2803947304457732,0.0,0_1,188876.44943783068,58011.8287037037,100.06557363098949,-0.11567080222113098,False,Normal
1851,397.0,148,87.6907575765,2825.0,79330.0,32323.0,0.4150485436893203,4.0,4_1,210991.9873828224,60342.91411198379,95.59890116521127,-0.1752887407619257,False,Normal
1852,3668.0,2821,89.45625604155101,4469.0,76272.0,36546.0,0.470359151882302,4.0,4_1,210991.9873828224,60342.91411198379,95.59890116521127,-0.1361554094959545,False,Normal
